ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
56,Wyoming,WY,56007,Carbon County,56007967600,Census Tract 9676; Carbon County; Wyoming,3337.06637745058,2234,276,930,87,616,80,538,251,0,13,69,35,196,86,443,253,296,79,571,177,259,66,41,38,10,50,600,377,0,18,384,88,6,14,10,14,474,52,30.7,13.6,0.0,4.3,11.2,5.5,12.4,5.2,25.1,11.9,13.2,3.7,25.6,5.6,14.7,4.0,6.7,6.1,0.5,2.4,26.9,16.5,0.0,1.9,41.3,8.2,1.0,2.3,1.6,2.2,21.2,3.5,0.9051,0.0,0.0633,0.9304,0.943,2.8418,0.6266,0.2468,0.7025,0.5949,0.7722,0.6582,2.9746,0.8101,0.8481,0.8481,0.8481,0.0,0.962,0.462,0.2658,0.9873,2.6771,0.5823,9.3416,0.8038,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,2,5,3597,107,47,31,21,488,176,4,6,47,27,0,13,27,17,3,6,17.4,6.9,1.4,1.0,21.8,7.2,0.2,0.3,2.1,1.2,0.0,1.7,1.2,0.7,0.1,0.3
56,Wyoming,WY,56007,Carbon County,56007967700,Census Tract 9677; Carbon County; Wyoming,9.907490447886,4095,357,2186,197,1684,200,955,377,84,66,281,139,274,121,515,202,639,167,973,176,562,184,108,80,67,84,1262,482,198,119,387,128,26,33,83,73,50,6,23.6,9.1,4.1,3.1,16.7,8.0,10.0,4.0,12.7,4.6,15.6,3.9,23.8,3.8,13.9,4.4,6.4,4.7,1.7,2.2,30.8,11.5,9.1,5.4,17.7,5.9,1.5,2.0,4.9,4.1,1.2,0.1,0.7342,0.557,0.2785,0.8481,0.6392,3.057,0.7152,0.3861,0.5949,0.4873,0.7342,0.8987,3.1012,0.8418,0.9241,0.9241,0.9241,0.7911,0.6709,0.5696,0.6899,0.5949,3.3164,0.8924,10.3987,0.9177,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3953,191,119,54,65,1081,209,0,13,83,70,0,13,38,35,6,9,11.3,6.9,1.3,1.6,26.4,4.4,0.0,0.9,2.0,1.7,0.0,0.9,0.9,0.8,0.1,0.2
56,Wyoming,WY,56007,Carbon County,56007967800,Census Tract 9678; Carbon County; Wyoming,10.80990232806,3753,368,1877,157,1513,155,903,321,196,124,149,62,255,135,422,269,488,89,965,189,322,109,161,93,2,50,1177,509,106,83,135,85,34,49,74,48,49,5,24.4,8.3,10.4,6.3,9.8,4.0,10.6,5.4,11.4,6.8,13.0,2.6,25.7,3.8,8.7,3.1,10.7,6.0,0.1,1.4,31.4,13.2,5.7,4.4,7.2,4.5,2.2,3.2,4.9,3.2,1.3,0.0,0.7595,0.962,0.0316,0.8734,0.5759,3.2024,0.7722,0.2342,0.7215,0.1203,0.9304,0.4873,2.4937,0.5823,0.9304,0.9304,0.9304,0.6772,0.443,0.6899,0.6899,0.6203,3.1203,0.8228,9.7468,0.8291,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,3,3069,171,84,118,66,922,251,62,66,15,24,0,13,60,62,0,13,11.3,5.5,3.1,1.8,24.6,6.1,1.7,1.7,0.4,0.7,0.0,1.0,1.6,1.7,0.0,1.0
56,Wyoming,WY,56007,Carbon County,56007968000,Census Tract 9680; Carbon County; Wyoming,1873.233385295176,3057,286,2074,176,1422,155,748,219,0,13,359,143,157,74,355,162,918,182,454,172,336,149,74,61,3,50,275,416,0,18,246,78,0,18,16,27,35,12,24.6,6.8,0.0,2.4,25.2,9.7,6.5,3.1,11.7,5.2,30.0,6.0,14.9,5.1,11.1,4.9,5.2,4.3,0.1,1.7,9.0,13.6,0.0,0.9,11.9,3.6,0.0,1.3,1.1,1.9,1.1,0.4,0.7658,0.0,0.7278,0.6203,0.5949,2.7088,0.5823,0.943,0.0886,0.2722,0.6329,0.4873,2.424,0.5253,0.2025,0.2025,0.2025,0.0,0.5696,0.0,0.2025,0.5696,1.3417,0.1266,6.677,0.3038,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2881,111,73,2,9,111,91,9,15,31,30,0,13,122,108,0,13,7.8,4.9,0.1,0.3,3.6,3.0,0.3,0.5,1.0,1.0,0.0,1.2,4.0,3.4,0.0,1.2
56,Wyoming,WY,56007,Carbon County,56007968100,Census Tract 9681; Carbon County; Wyoming,2666.782312354436,1470,268,1151,114,612,131,403,203,55,40,106,43,122,75,257,187,332,80,370,134,285,75,21,9,6,49,162,368,3,14,234,57,17,18,29,27,0,13,27.4,12.9,8.6,5.9,17.3,6.0,12.1,7.0,17.6,11.1,22.6,6.9,25.2,6.0,19.5,6.2,3.5,1.3,0.4,3.5,11.0,25.0,0.3,1.2,20.3,5.2,2.8,2.9,4.7,4.1,0.0,0.9,0.8481,0.9177,0.3291,0.9241,0.8481,3.8671,0.9051,0.7532,0.6709,0.8861,0.4494,0.6266,3.3862,0.9241,0.2911,0.2911,0.2911,0.2975,0.7532,0.7658,0.6582,0.0,2.4747,0.5127,10.0191,0.8734,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,794,128,49,0,13,124,116,0,13,18,19,0,13,20,19,0,13,20.9,7.9,0.0,2.5,8.4,7.5,0.0,2.5,1.2,1.4,0.0,2.5,1.4,1.3,0.0,2.5
56,Wyoming,WY,56009,Converse County,56009956400,Census Tract 9564; Converse County; Wyoming,46.805599893694,4710,422,2276,161,1932,231,548,373,105,94,379,179,331,203,208,137,673,189,1177,294,815,266,0,18,37,74,911,598,228,140,434,199,41,60,198,152,70,20,11.9,8.0,4.1,3.7,19.6,9.0,10.3,6.2,4.5,3.0,14.3,4.2,25.0,5.2,17.5,5.1,0.0,0.9,0.9,1.7,19.3,12.6,10.0,6.1,19.1,8.2,2.1,3.1,10.2,7.3,1.5,0.4,0.2342,0.557,0.481,0.8544,0.0316,2.1582,0.4114,0.2975,0.6519,0.7722,0.0,0.7595,2.4811,0.5696,0.6709,0.6709,0.6709,0.8101,0.7089,0.6582,0.962,0.6456,3.7848,0.9684,9.095,0.7785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5585,156,91,19,42,719,264,19,36,1,3,0,13,153,123,0,13,8.1,4.5,0.4,0.9,15.3,5.6,0.4,0.8,0.0,0.1,0.0,0.8,3.2,2.6,0.0,0.8
56,Wyoming,WY,56009,Converse County,56009956500,Census Tract 9565; Converse County; Wyoming,14.302426965362,3191,393,1347,140,1315,146,841,381,55,44,268,114,197,148,493,191,584,162,886,249,519,187,43,44,27,67,286,543,112,78,271,103,34,39,56,67,0,13,26.5,11.5,3.5,2.7,20.4,8.4,9.0,6.6,15.4,5.7,18.3,4.9,27.8,5.4,16.3,5.4,3.3,3.3,0.9,2.3,9.0,17.0,8.3,5.7,20.1,7.4,2.6,3.0,4.3,5.0,0.0,0.4,0.8228,0.5,0.538,0.8038,0.7595,3.4241,0.8228,0.5759,0.8354,0.6835,0.3861,0.7595,3.2404,0.8797,0.2025,0.2025,0.2025,0.7658,0.7342,0.7342,0.6013,0.0,2.8355,0.7025,9.7025,0.8228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2228,243,106,13,27,207,155,0,13,9,15,0,13,57,75,0,13,18.5,7.6,0.4,0.8,6.5,4.6,0.0,1.2,0.3,0.5,0.0,1.2,1.8,2.4,0.0,1.2
56,Wyoming,WY,56009,Converse County,56009956600,Census Tract 9566; Converse County; Wyoming,4183.808733807252,2836,355,1679,170,1269,150,413,242,11,20,146,78,109,62,269,140,612,141,506,179,256,99,3,14,0,52,225,492,8,17,279,104,16,15,2,4,0,13,14.6,8.3,0.7,1.3,11.5,6.0,5.0,2.7,9.5,4.8,21.6,5.2,17.8,5.1,9.0,3.7,0.2,1.1,0.0,1.9,7.9,17.3,0.5,1.0,16.6,6.3,1.3,1.2,0.2,0.3,0.0,0.5,0.3608,0.1076,0.0823,0.4114,0.4114,1.3735,0.1139,0.7152,0.2278,0.1329,0.0759,0.0,1.1518,0.057,0.1266,0.1266,0.1266,0.3291,0.6456,0.5253,0.0949,0.0,1.5949,0.1899,4.2468,0.0443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2527,365,148,0,13,128,112,0,13,0,13,0,13,97,49,0,13,28.8,10.6,0.0,1.3,4.5,3.8,0.0,1.3,0.0,1.3,0.0,1.3,3.4,1.7,0.0,1.3
56,Wyoming,WY,56009,Converse County,56009956700,Census Tract 9567; Converse County; Wyoming,10.07617146185,2992,410,1321,127,1140,129,657,265,136,79,279,114,99,68,409,192,528,148,734,197,543,150,104,56,49,75,208,560,59,48,105,77,0,18,0,13,0,13,22.0,8.3,9.1,5.3,24.5,9.6,5.2,3.5,13.8,6.0,17.6,5.2,24.5,4.7,18.3,5.1,9.2,4.8,1.7,2.6,7.0,18.7,4.5,3.6,7.9,5.7,0.0,1.6,0.0,3.2,0.0,0.4,0.7089,0.9241,0.6899,0.4557,0.7089,3.4875,0.8291,0.5063,0.6392,0.8354,0.8797,0.8987,3.7593,0.9937,0.1076,0.1076,0.1076,0.6139,0.4684,0.0,0.0,0.0,1.0823,0.0696,8.4367,0.6203,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1896,175,78,0,13,108,115,0,13,0,13,0,13,100,109,0,13,15.4,6.3,0.0,1.2,3.6,3.7,0.0,1.2,0.0,1.2,0.0,1.2,3.3,3.6,0.0,1.2
56,Wyoming,WY,56011,Crook County,56011950200,Census Tract 9502; Crook County; Wyoming,2008.850238271638,4413,388,2235,153,1631,169,253,108,36,45,303,97,188,108,318,133,840,150,1286,207,582,192,0,18,8,52,351,538,14,19,638,160,23,20,12,16,0,13,5.7,2.4,1.8,2.2,18.6,5.6,6.3,3.6,7.2,2.8,19.0,3.9,29.1,3.3,13.2,4.1,0.0,1.1,0.2,1.3,8.0,12.2,0.6,0.8,28.5,6.9,1.5,1.2,0.7,1.0,0.0,0.3,0.0506,0.2658,0.3861,0.6076,0.2215,1.5316,0.1709,0.6139,0.8861,0.4304,0.0,0.538,2.4684,0.557,0.1329,0.1329,0.1329,0.3418,0.8734,0.5696,0.1392,0.0,1.924,0.3101,6.0569,0.2278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2907,258,113,0,13,156,63,25,39,19,20,0,13,140,94,11,21,15.8,6.6,0.0,0.8,3.5,1.3,0.6,0.9,0.4,0.5,0.0,0.8,3.2,2.1,0.2,0.5
56,Wyoming,WY,56011,Crook County,56011950300,Census Tract 9503; Crook County; Wyoming,845.628462897528,2845,388,1437,150,1124,173,520,197,0,13,296,107,111,73,178,104,730,157,509,202,251,117,25,30,59,79,188,530,18,20,180,76,14,25,30,35,63,10,18.7,6.6,0.0,2.5,26.3,8.6,5.3,3.5,6.4,3.5,25.7,6.5,17.9,5.5,9.0,4.2,2.2,2.6,2.2,3.0,6.6,18.6,1.3,1.4,12.5,5.2,1.2,2.2,2.7,3.1,2.2,0.2,0.5823,0.0,0.7595,0.4747,0.1646,1.9811,0.3354,0.8671,0.2468,0.1329,0.2468,0.9114,2.405,0.5127,0.0886,0.0886,0.0886,0.3861,0.5823,0.5,0.4747,0.7342,2.6773,0.5886,7.152,0.3924,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2309,122,63,0,13,50,62,9,13,0,13,0,13,127,72,2,4,10.9,5.5,0.0,1.3,1.8,2.1,0.3,0.5,0.0,1.3,0.0,1.3,4.5,2.5,0.1,0.1
56,Wyoming,WY,56013,Fremont County,56013000100,Census Tract 1; Fremont County; Wyoming,13.201606919938,3886,446,1713,221,1532,218,808,305,87,55,466,181,139,69,662,269,590,140,1069,238,552,132,127,74,0,52,708,594,139,102,352,122,0,18,119,101,214,18,22.2,7.9,5.1,3.3,30.4,11.0,5.5,2.8,17.7,7.1,15.2,3.7,27.5,4.7,14.8,3.8,8.3,4.7,0.0,1.4,18.2,15.1,8.2,5.9,20.5,7.5,0.0,1.2,7.8,6.4,5.5,0.8,0.7152,0.6899,0.8481,0.519,0.8544,3.6266,0.8861,0.3481,0.8101,0.6203,0.8418,0.0,2.6203,0.6203,0.6456,0.6456,0.6456,0.7595,0.7722,0.0,0.8924,0.8734,3.2975,0.8861,10.19,0.8861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3532,111,55,0,13,315,182,0,13,317,116,0,13,76,53,0,13,7.2,3.9,0.0,1.0,8.1,4.4,0.0,1.0,8.2,2.9,0.0,1.0,2.0,1.3,0.0,1.0
56,Wyoming,WY,56013,Fremont County,56013000200,Census Tract 2; Fremont County; Wyoming,7.164947323872,3727,441,1555,130,1446,126,539,241,100,97,333,131,42,30,502,344,677,118,1035,281,241,89,58,47,8,52,527,601,30,30,60,48,18,21,25,24,5,4,14.5,6.2,5.1,4.7,23.0,8.8,1.7,1.2,13.5,8.6,18.2,3.7,27.8,5.0,6.5,2.5,4.0,3.2,0.2,1.5,14.1,16.0,2.0,1.9,3.9,3.1,1.2,1.4,1.7,1.7,0.1,0.1,0.3481,0.6899,0.6392,0.038,0.6772,2.3924,0.4684,0.5696,0.8354,0.0443,0.5063,0.538,2.4936,0.5759,0.481,0.481,0.481,0.443,0.3165,0.5,0.2911,0.2532,1.8038,0.2342,7.1708,0.3987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5015,128,83,22,32,244,177,10,14,144,124,0,13,107,73,0,13,8.9,5.7,0.6,0.8,6.5,4.6,0.3,0.4,3.9,3.3,0.0,1.0,2.9,2.0,0.0,1.0
56,Wyoming,WY,56013,Fremont County,56013000301,Census Tract 3.01; Fremont County; Wyoming,2135.398013185072,2621,439,1525,201,1112,186,379,193,114,126,210,98,94,78,183,188,1062,227,319,182,677,188,33,54,0,52,255,576,61,37,82,68,37,48,65,64,74,6,15.0,7.2,10.0,10.4,18.9,8.2,4.3,3.4,7.1,6.9,40.5,7.4,12.2,5.6,26.3,7.4,3.0,4.8,0.0,2.0,9.7,21.9,4.0,2.4,5.4,4.5,3.3,4.3,5.8,5.8,2.8,0.5,0.3797,0.9494,0.4051,0.3354,0.2025,2.2721,0.4367,1.0,0.0633,0.9873,0.3544,0.0,2.405,0.5127,0.2278,0.2278,0.2278,0.5823,0.3797,0.8038,0.7785,0.7785,3.3228,0.8987,8.2277,0.5759,0,1,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,3,1395,232,101,71,53,13,16,0,13,49,45,0,13,122,83,0,13,20.9,8.6,2.7,1.9,0.5,0.6,0.0,1.4,1.9,1.7,0.0,1.4,4.7,2.8,0.0,1.4
56,Wyoming,WY,56013,Fremont County,56013000302,Census Tract 3.02; Fremont County; Wyoming,2617.206137559324,1765,320,834,83,675,98,333,119,54,32,117,38,135,52,417,178,311,61,382,158,308,74,8,15,0,52,191,430,10,17,187,43,57,64,22,19,0,13,18.9,5.8,6.0,3.4,17.3,5.0,10.3,3.8,23.7,8.8,17.6,4.9,21.6,6.2,17.5,4.8,1.2,2.2,0.0,3.3,10.8,24.3,1.2,2.0,22.4,5.1,8.4,9.4,3.3,2.7,0.0,0.7,0.5886,0.8038,0.3291,0.8544,0.9367,3.5126,0.8354,0.5063,0.4114,0.7722,0.1456,0.0,1.8355,0.2342,0.2848,0.2848,0.2848,0.3734,0.8038,0.981,0.5316,0.0,2.6898,0.5949,8.3227,0.6013,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1820,129,53,0,13,64,38,0,13,49,50,0,13,78,50,0,13,19.1,7.2,0.0,2.1,3.6,2.2,0.0,2.1,2.8,2.7,0.0,2.1,4.4,2.8,0.0,2.1
56,Wyoming,WY,56013,Fremont County,56013000400,Census Tract 4; Fremont County; Wyoming,1358.088681806266,1470,247,1387,122,806,141,298,125,34,24,218,75,97,63,281,167,517,157,150,84,180,73,21,27,0,52,85,340,0,18,160,71,16,28,15,18,28,6,20.6,7.9,4.6,3.5,27.0,8.0,7.8,5.3,19.2,10.4,35.2,9.1,10.2,5.2,12.3,4.9,2.6,3.3,0.0,3.6,5.8,23.1,0.0,1.3,11.5,5.0,2.0,3.5,1.9,2.3,1.9,0.3,0.6519,0.6139,0.7722,0.7468,0.8797,3.6645,0.8924,0.981,0.038,0.3608,0.3228,0.0,1.7026,0.1582,0.0633,0.0633,0.0633,0.0,0.557,0.6456,0.3354,0.7152,2.2532,0.4177,7.6836,0.462,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1260,67,47,0,13,25,35,0,13,22,23,0,13,38,28,0,13,8.3,5.6,0.0,2.5,1.7,2.4,0.0,2.5,1.5,1.6,0.0,2.5,2.6,1.8,0.0,2.5
56,Wyoming,WY,56013,Fremont County,56013940100,Census Tract 9401; Fremont County; Wyoming,1890.38389984117,3603,240,1330,114,1038,112,1235,204,304,71,120,36,354,91,1172,151,567,76,1068,139,533,100,58,23,8,51,3054,274,0,18,248,41,84,29,46,19,46,5,34.9,5.2,19.6,4.2,11.6,3.2,16.3,3.8,32.9,3.8,15.7,2.0,29.6,2.7,15.0,2.7,5.6,2.1,0.2,1.5,84.8,5.1,0.0,1.4,18.6,3.2,8.1,2.7,4.4,1.8,1.3,0.1,0.9494,1.0,0.1013,0.9747,0.9873,4.0127,0.9494,0.3987,0.9114,0.6392,0.6899,0.538,3.1772,0.8671,1.0,1.0,1.0,0.0,0.6899,0.9684,0.6392,0.6203,2.9178,0.7342,11.1077,0.962,1,1,0,1,1,4,0,1,0,0,0,1,1,1,0,0,1,0,0,1,7,3950,286,83,3,4,145,63,0,13,2843,226,0,13,63,31,0,13,27.6,6.4,0.1,0.1,4.0,1.7,0.0,1.0,78.9,3.4,0.0,1.0,1.7,0.9,0.0,1.0
56,Wyoming,WY,56013,Fremont County,56013940201,Census Tract 9402.01; Fremont County; Wyoming,673.157812629594,4360,373,1777,119,1565,121,652,152,117,67,347,87,164,68,869,203,736,95,1150,183,467,81,84,64,32,58,754,498,0,18,468,106,41,28,36,24,6,15,15.0,3.2,5.3,2.9,22.2,5.3,5.6,2.2,19.9,3.9,16.9,2.4,26.4,2.8,10.7,1.7,5.4,4.1,0.8,1.4,17.3,11.3,0.0,1.0,26.3,5.2,2.6,1.8,2.3,1.5,0.1,0.3,0.3797,0.7215,0.6139,0.5253,0.8924,3.1328,0.7342,0.4684,0.7595,0.2342,0.6582,0.7468,2.8671,0.7278,0.6076,0.6076,0.6076,0.0,0.8544,0.7342,0.4114,0.2532,2.2532,0.4177,8.8607,0.7405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2267,121,39,0,13,222,124,12,12,256,102,28,33,236,98,0,13,7.7,2.4,0.0,0.9,5.1,2.8,0.3,0.3,5.9,2.3,0.6,0.8,5.4,2.1,0.0,0.9
56,Wyoming,WY,56013,Fremont County,56013940202,Census Tract 9402.02; Fremont County; Wyoming,459.938779292818,4919,337,1592,116,1393,114,1518,312,311,80,270,80,270,82,1251,198,763,127,1399,201,661,129,96,40,2,50,3147,409,1,13,356,58,115,42,31,17,11,4,31.2,6.0,14.1,3.4,19.4,5.5,9.4,2.6,25.4,3.6,15.5,2.6,28.4,3.0,13.4,2.5,6.9,2.8,0.0,1.1,64.0,7.1,0.1,0.8,22.4,4.2,8.3,2.9,2.2,1.2,0.2,0.1,0.9114,0.9937,0.4557,0.8291,0.9494,4.1393,0.981,0.3608,0.8671,0.4494,0.7911,0.0,2.4684,0.557,0.9937,0.9937,0.9937,0.2722,0.8038,0.9747,0.3924,0.4114,2.8545,0.7089,10.4559,0.9241,1,1,0,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0,0,1,5,2955,312,61,10,12,514,211,0,13,2343,249,0,13,250,96,30,43,22.4,4.4,0.2,0.2,10.4,4.2,0.0,0.8,47.6,4.2,0.0,0.8,5.1,1.9,0.6,0.9
56,Wyoming,WY,56013,Fremont County,56013940301,Census Tract 9403.01; Fremont County; Wyoming,2.175614113334,1769,356,831,76,673,91,506,213,62,47,153,65,142,73,641,320,165,60,453,179,241,78,44,38,0,52,625,426,16,29,408,83,56,41,111,63,8,3,28.6,10.6,6.2,4.7,22.7,9.2,13.1,6.4,36.2,14.1,9.3,3.8,25.6,6.2,13.6,5.2,6.5,5.6,0.0,3.4,35.3,23.0,1.9,3.5,49.1,8.9,8.4,6.0,16.5,8.8,0.5,0.1,0.8608,0.8228,0.6329,0.9494,1.0,4.2659,0.9873,0.0949,0.7025,0.4747,0.7468,0.0,2.0189,0.3228,0.9557,0.9557,0.9557,0.4304,0.981,0.981,0.9937,0.5,3.8861,0.981,11.1266,0.9684,0,0,0,1,1,2,0,0,0,0,0,0,1,1,0,1,1,1,0,3,6,1875,115,48,0,13,317,193,20,22,237,241,0,13,47,46,4,6,17.1,7.5,0.0,2.1,17.9,9.6,1.1,1.3,13.4,12.6,0.0,2.1,2.7,2.7,0.2,0.3
56,Wyoming,WY,56013,Fremont County,56013940302,Census Tract 9403.02; Fremont County; Wyoming,13.040767251492,3396,354,1243,113,1023,114,1022,272,96,53,352,119,112,66,505,163,495,118,830,186,441,119,51,40,0,52,962,476,56,46,387,78,56,36,62,48,357,66,33.8,8.1,6.4,3.4,34.4,11.0,5.2,2.9,16.6,5.2,14.6,3.7,24.4,4.2,14.5,4.2,5.0,3.9,0.0,1.6,28.3,13.7,4.5,3.7,31.1,5.7,5.4,3.5,6.1,4.6,10.5,1.6,0.9367,0.8418,0.9051,0.4557,0.8101,3.9494,0.9367,0.3228,0.6266,0.5696,0.6076,0.0,2.1266,0.3671,0.8797,0.8797,0.8797,0.6139,0.9114,0.9051,0.8165,0.9557,4.2026,0.9873,11.1583,0.9747,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,3,5,2631,157,71,50,44,326,204,25,29,424,160,0,13,137,80,0,13,15.3,6.6,1.5,1.3,9.6,5.7,0.7,0.9,12.5,4.4,0.0,1.1,4.0,2.4,0.0,1.1
56,Wyoming,WY,56013,Fremont County,56013940400,Census Tract 9404; Fremont County; Wyoming,12.95527423004,5263,324,2392,142,2191,144,1020,376,183,91,626,169,179,102,718,287,1243,197,1268,198,956,196,188,119,0,72,1208,485,178,73,129,69,16,31,129,80,143,13,19.9,7.2,7.1,3.3,28.6,7.5,5.0,2.8,13.6,5.3,23.6,4.1,24.1,3.0,18.2,3.4,8.6,5.4,0.0,1.4,23.0,9.1,7.4,3.0,5.4,2.8,0.7,1.4,5.9,3.5,2.7,0.2,0.6266,0.8797,0.7975,0.4114,0.6962,3.4114,0.8165,0.7975,0.6076,0.8291,0.8544,0.0,3.0886,0.8291,0.7658,0.7658,0.7658,0.7405,0.3797,0.3797,0.7975,0.7658,3.0632,0.7911,10.329,0.9051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6993,311,116,35,37,533,261,85,103,266,197,0,18,253,181,36,39,14.2,5.0,0.7,0.7,10.1,4.9,1.6,2.0,5.1,3.7,0.0,0.7,4.8,3.4,0.7,0.7
56,Wyoming,WY,56013,Fremont County,56013940500,Census Tract 9405; Fremont County; Wyoming,0.874665432148,2623,290,1295,115,1163,120,716,241,80,56,294,87,76,37,326,103,422,80,658,154,465,136,90,56,0,52,723,403,147,53,41,37,12,23,102,49,9,5,27.6,8.8,5.9,4.1,25.3,7.0,4.3,2.1,12.4,3.7,16.1,3.0,25.1,4.7,17.7,4.7,7.7,4.7,0.0,2.1,27.6,15.1,11.3,4.0,3.2,2.9,1.0,2.0,8.8,4.0,0.3,0.2,0.8544,0.7975,0.7342,0.3354,0.6203,3.3418,0.8038,0.4177,0.6582,0.7975,0.8101,0.0,2.6835,0.6392,0.8544,0.8544,0.8544,0.8481,0.2722,0.462,0.9114,0.462,2.9557,0.7595,9.8354,0.8418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3739,186,65,25,25,343,180,28,39,177,87,0,13,150,96,0,13,16.0,5.3,1.0,0.9,13.1,6.6,1.1,1.5,6.7,3.2,0.0,1.4,5.7,3.7,0.0,1.4
56,Wyoming,WY,56015,Goshen County,56015957700,Census Tract 9577; Goshen County; Wyoming,1014.289648207216,1963,307,986,104,826,105,134,61,8,7,102,43,91,46,261,196,550,124,308,93,321,105,16,22,0,52,343,374,3,13,111,46,4,14,8,8,8,4,6.9,2.9,0.8,0.8,12.3,5.0,6.3,3.3,13.3,8.7,28.0,5.6,15.7,3.4,16.4,4.5,1.9,2.7,0.0,2.9,17.5,18.9,0.3,1.3,11.3,4.8,0.5,1.7,1.0,1.0,0.4,0.2,0.0886,0.1203,0.1266,0.6076,0.6709,1.614,0.1772,0.9051,0.1329,0.7089,0.1962,0.0,1.9431,0.2911,0.6266,0.6266,0.6266,0.2975,0.5443,0.3291,0.1772,0.4873,1.8354,0.2532,6.0191,0.2215,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,812,123,55,0,13,285,242,0,13,5,10,12,15,41,28,0,13,14.9,6.2,0.0,1.9,14.5,10.9,0.0,1.9,0.3,0.5,0.6,0.7,2.1,1.4,0.0,1.9
